total_runs,wickets,target,balls_left,won
152,7,181,5,0
152,7,181,4,0
153,7,181,3,0
153,7,181,2,0
154,7,181,1,0
155,7,181,0,0
0,0,148,119,0
0,0,148,118,0
0,0,148,117,0
1,0,148,116,0
1,0,148,115,0
1,0,148,114,0
1,0,148,113,0
1,0,148,112,0
1,1,148,111,0
1,1,148,110,0
1,1,148,109,0
2,1,148,108,0
3,1,148,107,0
4,1,148,106,0
4,1,148,105,0
4,1,148,104,0
4,1,148,103,0
5,1,148,102,0
5,2,148,101,0
5,2,148,100,0
5,2,148,99,0
9,2,148,98,0
13,2,148,97,0
13,2,148,96,0
13,2,148,95,0
13,3,148,94,0
14,3,148,93,0
14,3,148,92,0
18,3,148,91,0
20,3,148,90,0
21,3,148,89,0
25,3,148,88,0
29,3,148,87,0
29,4,148,86,0
30,4,148,85,0
31,4,148,84,0
32,4,148,83,0
33,4,148,82,0
34,4,148,81,0
35,4,148,80,0
36,4,148,79,0
37,4,148,78,0
37,4,148,77,0
37,5,148,76,0
38,5,148,75,0
38,5,148,74,0
38,5,148,73,0
38,5,148,72,0
40,5,148,71,0
44,5,148,70,0
45,5,148,69,0
46,5,148,68,0
47,5,148,67,0
48,5,148,66,0
48,5,148,65,0
52,5,148,64,0
53,5,148,63,0
54,5,148,62,0
54,5,148,61,0
55,5,148,60,0
56,5,148,59,0
57,5,148,58,0
58,5,148,57,0
59,5,148,56,0
59,5,148,55,0
60,5,148,54,0
61,5,148,53,0
62,5,148,52,0
63,5,148,51,0
67,5,148,50,0
68,5,148,49,0
69,5,148,48,0
70,5,148,47,0
71,5,148,46,0
72,5,148,45,0
72,6,148,44,0
72,7,148,43,0
72,7,148,42,0
73,7,148,41,0
74,7,148,40,0
75,7,148,39,0
76,7,148,38,0
80,7,148,37,0
80,7,148,36,0
80,7,148,35,0
80,7,148,34,0
81,7,148,33,0
81,8,148,32,0
82,8,148,31,0
83,8,148,30,0
85,8,148,29,0
86,8,148,28,0
87,8,148,27,0
87,8,148,26,0
87,8,148,25,0
88,8,148,24,0
88,9,148,23,0
89,9,148,23,0
90,9,148,22,0
90,10,148,21,0
1,0,149,119,0
2,0,149,118,0
2,0,149,117,0
2,0,149,116,0
3,0,149,115,0
3,0,149,114,0
4,0,149,113,0
4,0,149,112,0
4,0,149,111,0
4,0,149,110,0
4,1,149,109,0
4,1,149,108,0
4,2,149,107,0
4,2,149,106,0
5,2,149,105,0
7,2,149,104,0
11,2,149,103,0
11,2,149,102,0
11,2,149,101,0
11,2,149,100,0
11,2,149,99,0
11,2,149,98,0
11,2,149,97,0
15,2,149,96,0
15,3,149,95,0
15,3,149,94,0
18,3,149,93,0
22,3,149,92,0
22,3,149,91,0
22,3,149,90,0
26,3,149,89,0
26,3,149,88,0
26,3,149,87,0
26,3,149,86,0
26,3,149,85,0
26,3,149,84,0
28,3,149,83,0
29,3,149,82,0
35,3,149,81,0
36,3,149,80,0
36,3,149,79,0
40,3,149,78,0
40,3,149,77,0
40,3,149,76,0
40,3,149,75,0
40,3,149,74,0
41,3,149,73,0
41,3,149,72,0
42,3,149,71,0
43,3,149,70,0
45,3,149,69,0
45,3,149,68,0
45,4,149,67,0
46,4,149,66,0
46,4,149,65,0
47,4,149,64,0
47,4,149,63,0
51,4,149,62,0
52,4,149,61,0
53,4,149,60,0
53,4,149,59,0
54,4,149,58,0
55,4,149,57,0
56,4,149,56,0
57,4,149,55,0
58,4,149,54,0
60,4,149,53,0
64,4,149,52,0
65,4,149,51,0
66,4,149,50,0
66,5,149,49,0
66,5,149,48,0
67,5,149,47,0
68,5,149,47,0
70,5,149,46,0
70,6,149,45,0
71,6,149,44,0
73,6,149,43,0
74,6,149,42,0
74,6,149,41,0
77,6,149,40,0
78,6,149,39,0
78,6,149,38,0
79,6,149,37,0
80,6,149,36,0
84,6,149,35,0
90,6,149,34,0
94,6,149,33,0
95,6,149,32,0
96,6,149,31,0
97,6,149,30,0
101,6,149,29,0
102,6,149,28,0
104,6,149,27,0
105,6,149,26,0
106,6,149,25,0
107,6,149,24,0
108,6,149,23,0
110,6,149,22,0
111,6,149,21,0
112,6,149,20,0
112,6,149,19,0
113,6,149,18,0
113,6,149,17,0
113,7,149,16,0
117,7,149,15,0
117,7,149,14,0
117,7,149,13,0
118,7,149,12,0
118,7,149,11,0
118,7,149,10,0
120,7,149,9,0
120,7,149,8,0
122,7,149,7,0
122,8,149,6,0
122,8,149,5,0
126,8,149,4,0
127,8,149,3,0
129,8,149,2,0
130,8,149,1,0
130,9,149,0,0
1,0,179,119,0
2,0,179,118,0
2,0,179,117,0
6,0,179,116,0
6,0,179,115,0
8,0,179,114,0
9,0,179,113,0
9,0,179,112,0
10,0,179,113,0
11,0,179,112,0
12,0,179,111,0
12,0,179,110,0
12,0,179,109,0
13,0,179,108,0
13,0,179,107,0
13,0,179,106,0
15,0,179,105,0
21,0,179,104,0
23,0,179,103,0
24,0,179,102,0
26,0,179,101,0
30,0,179,100,0
32,0,179,99,0
32,0,179,98,0
32,1,179,97,0
32,1,179,96,0
32,1,179,95,0
38,1,179,94,0
39,1,179,93,0
39,1,179,92,0
39,1,179,91,0
39,1,179,90,0
40,1,179,89,0
40,2,179,88,0
40,2,179,87,0
40,2,179,86,0
40,2,179,85,0
40,2,179,84,0
42,2,179,83,0
43,2,179,82,0
44,2,179,81,0
50,2,179,80,0
51,2,179,79,0
51,2,179,78,0
53,2,179,77,0
54,2,179,76,0
55,2,179,75,0
56,2,179,74,0
62,2,179,73,0
63,2,179,72,0
63,2,179,71,0
64,2,179,71,0
66,2,179,70,0
68,2,179,69,0
74,2,179,68,0
78,2,179,67,0
79,2,179,66,0
79,2,179,65,0
80,2,179,64,0
86,2,179,63,0
87,2,179,62,0
91,2,179,61,0
91,2,179,60,0
91,2,179,59,0
91,2,179,58,0
92,2,179,57,0
93,2,179,56,0
94,2,179,55,0
95,2,179,54,0
98,2,179,53,0
98,2,179,53,0
102,2,179,52,0
103,2,179,51,0
103,2,179,50,0
104,2,179,49,0
104,2,179,48,0
105,2,179,47,0
105,2,179,46,0
105,3,179,45,0
106,3,179,44,0
110,3,179,43,0
110,3,179,42,0
111,3,179,41,0
112,3,179,40,0
113,3,179,39,0
114,3,179,38,0
116,3,179,37,0
117,3,179,36,0
121,3,179,35,0
127,3,179,34,0
127,3,179,33,0
131,3,179,32,0
132,3,179,31,0
132,4,179,30,0
133,4,179,29,0
133,5,179,28,0
134,5,179,27,0
135,5,179,26,0
135,5,179,25,0
135,6,179,24,0
136,6,179,23,0
136,6,179,22,0
136,7,179,21,0
136,8,179,20,0
136,9,179,19,0
136,9,179,18,0
136,9,179,17,0
136,10,179,16,0
1,0,176,119,0
1,0,176,118,0
1,0,176,117,0
7,0,176,116,0
8,0,176,115,0
10,0,176,114,0
14,0,176,113,0
15,0,176,112,0
15,1,176,111,0
15,1,176,110,0
16,1,176,109,0
16,2,176,108,0
17,2,176,107,0
17,2,176,107,0
21,2,176,106,0
22,2,176,105,0
22,2,176,104,0
22,2,176,103,0
22,2,176,102,0
22,2,176,101,0
22,3,176,100,0
23,3,176,99,0
23,3,176,98,0
25,3,176,97,0
25,4,176,96,0
29,4,176,95,0
30,4,176,94,0
30,4,176,93,0
30,4,176,92,0
31,4,176,91,0
31,4,176,90,0
31,4,176,89,0
32,4,176,88,0
32,4,176,87,0
33,4,176,86,0
37,4,176,85,0
38,4,176,84,0
38,4,176,83,0
42,4,176,82,0
43,4,176,81,0
43,4,176,80,0
43,4,176,79,0
44,4,176,78,0
45,4,176,77,0
45,4,176,76,0
45,4,176,75,0
46,4,176,74,0
46,4,176,73,0
46,5,176,72,0
47,5,176,71,0
48,5,176,70,0
49,5,176,69,0
50,5,176,68,0
50,5,176,67,0
50,6,176,66,0
50,6,176,65,0
51,6,176,64,0
52,6,176,63,0
56,6,176,62,0
60,6,176,61,0
61,6,176,60,0
62,6,176,59,0
63,6,176,58,0
63,7,176,57,0
64,7,176,56,0
65,7,176,55,0
66,7,176,54,0
66,7,176,53,0
68,7,176,52,0
69,7,176,51,0
70,7,176,50,0
71,7,176,49,0
72,7,176,48,0
72,7,176,47,0
72,7,176,46,0
73,7,176,45,0
73,8,176,44,0
77,8,176,43,0
78,8,176,42,0
79,8,176,41,0
80,8,176,40,0
81,8,176,39,0
82,8,176,38,0
88,8,176,37,0
89,8,176,36,0
90,8,176,35,0
90,8,176,34,0
91,8,176,33,0
92,8,176,32,0
93,8,176,31,0
94,8,176,30,0
98,8,176,29,0
99,8,176,28,0
100,8,176,27,0
100,8,176,26,0
104,8,176,25,0
108,8,176,24,0
108,8,176,23,0
109,8,176,22,0
110,8,176,21,0
110,8,176,20,0
111,8,176,19,0
111,9,176,18,0
111,9,176,17,0
111,9,176,17,0
112,9,176,16,0
112,9,176,15,0
113,9,176,14,0
113,9,176,13,0
117,9,176,12,0
117,9,176,11,0
117,9,176,10,0
121,9,176,9,0
122,9,176,8,0
123,9,176,7,0
123,9,176,6,0
124,9,176,5,0
126,9,176,4,0
127,9,176,3,0
131,9,176,2,0
132,9,176,1,0
138,9,176,0,0
0,0,113,119,1
0,0,113,118,1
0,1,113,117,1
0,1,113,116,1
4,1,113,115,1
5,1,113,114,1
5,1,113,113,1
5,1,113,112,1
5,1,113,111,1
9,1,113,110,1
9,1,113,109,1
11,1,113,108,1
12,1,113,107,1
14,1,113,106,1
18,1,113,105,1
20,1,113,104,1
24,1,113,103,1
24,1,113,102,1
24,1,113,101,1
24,1,113,100,1
28,1,113,99,1
29,1,113,98,1
33,1,113,97,1
33,1,113,96,1
37,1,113,95,1
37,2,113,94,1
37,2,113,93,1
37,2,113,92,1
37,2,113,91,1
38,2,113,90,1
38,2,113,89,1
38,2,113,88,1
38,2,113,87,1
39,2,113,86,1
39,2,113,85,1
39,2,113,84,1
40,2,113,83,1
40,2,113,82,1
41,2,113,81,1
41,2,113,80,1
41,2,113,79,1
45,2,113,78,1
47,2,113,77,1
47,2,113,76,1
47,3,113,75,1
51,3,113,74,1
52,3,113,73,1
54,3,113,72,1
55,3,113,71,1
55,3,113,70,1
56,3,113,69,1
56,3,113,68,1
56,3,113,67,1
58,3,113,66,1
58,3,113,65,1
59,3,113,64,1
59,3,113,63,1
63,3,113,62,1
63,3,113,61,1
63,3,113,60,1
63,3,113,59,1
63,4,113,58,1
63,5,113,57,1
63,5,113,56,1
63,5,113,55,1
63,5,113,54,1
67,5,113,53,1
68,5,113,52,1
68,5,113,51,1
68,5,113,50,1
69,5,113,49,1
69,5,113,48,1
71,5,113,47,1
72,5,113,46,1
72,5,113,47,1
73,5,113,46,1
74,5,113,45,1
74,5,113,44,1
75,5,113,43,1
76,5,113,42,1
77,5,113,41,1
77,5,113,40,1
78,5,113,39,1
78,5,113,38,1
78,5,113,37,1
78,5,113,36,1
79,5,113,35,1
80,5,113,34,1
81,5,113,33,1
82,5,113,32,1
82,5,113,31,1
86,5,113,30,1
88,5,113,29,1
89,5,113,28,1
89,5,113,27,1
91,5,113,26,1
97,5,113,25,1
98,5,113,24,1
98,5,113,23,1
104,5,113,22,1
105,5,113,21,1
106,5,113,20,1
112,5,113,19,1
112,5,113,18,1
112,5,113,17,1
112,5,113,16,1
113,5,113,15,1
117,5,113,14,1
1,0,131,119,1
2,0,131,118,1
2,0,131,117,1
2,0,131,116,1
6,0,131,115,1
7,0,131,114,1
11,0,131,113,1
11,0,131,112,1
11,0,131,113,1
15,0,131,112,1
16,0,131,111,1
16,0,131,110,1
17,0,131,109,1
17,1,131,108,1
17,1,131,107,1
17,1,131,106,1
18,1,131,105,1
18,1,131,104,1
18,1,131,103,1
18,1,131,102,1
18,1,131,101,1
19,1,131,100,1
19,1,131,99,1
23,1,131,98,1
24,1,131,97,1
24,1,131,96,1
25,1,131,95,1
26,1,131,94,1
26,1,131,93,1
27,1,131,92,1
29,1,131,91,1
35,1,131,90,1
36,1,131,89,1
40,1,131,88,1
41,1,131,87,1
41,1,131,86,1
42,1,131,85,1
46,1,131,84,1
46,1,131,83,1
47,1,131,82,1
47,1,131,81,1
48,1,131,80,1
49,1,131,79,1
50,1,131,78,1
51,1,131,77,1
52,1,131,76,1
53,1,131,75,1
54,1,131,74,1
54,1,131,73,1
54,1,131,72,1
54,1,131,71,1
58,1,131,71,1
58,1,131,70,1
58,2,131,69,1
59,2,131,68,1
59,2,131,67,1
60,2,131,66,1
61,2,131,65,1
62,2,131,64,1
62,2,131,63,1
66,2,131,62,1
66,2,131,61,1
66,2,131,60,1
67,2,131,59,1
68,2,131,58,1
68,2,131,57,1
74,2,131,56,1
78,2,131,55,1
79,2,131,54,1
83,2,131,53,1
84,2,131,52,1
84,2,131,51,1
85,2,131,50,1
86,2,131,49,1
87,2,131,48,1
87,2,131,47,1
87,3,131,46,1
87,3,131,45,1
87,3,131,44,1
91,3,131,43,1
92,3,131,42,1
92,3,131,41,1
93,3,131,40,1
94,3,131,39,1
95,3,131,38,1
96,3,131,37,1
97,3,131,36,1
97,3,131,35,1
98,3,131,35,1
98,3,131,34,1
99,3,131,33,1
99,4,131,32,1
99,4,131,31,1
99,4,131,30,1
100,4,131,29,1
100,4,131,28,1
101,4,131,27,1
102,4,131,26,1
102,4,131,25,1
104,4,131,24,1
106,4,131,23,1
107,4,131,22,1
109,4,131,21,1
115,4,131,20,1
115,4,131,19,1
116,4,131,18,1
120,4,131,17,1
121,4,131,16,1
122,4,131,15,1
123,4,131,14,1
123,4,131,13,1
124,4,131,12,1
125,4,131,11,1
125,4,131,11,1
125,4,131,10,1
126,4,131,9,1
127,4,131,8,1
127,4,131,7,1
127,4,131,6,1
128,4,131,5,1
129,4,131,4,1
129,5,131,3,1
135,5,131,2,1
1,0,134,119,1
1,0,134,118,1
2,0,134,117,1
2,0,134,116,1
2,0,134,115,1
2,0,134,114,1
3,0,134,113,1
7,0,134,112,1
8,0,134,111,1
9,0,134,110,1
11,0,134,109,1
11,0,134,108,1
11,0,134,107,1
12,0,134,106,1
12,0,134,105,1
13,0,134,104,1
17,0,134,103,1
17,0,134,102,1
21,0,134,101,1
27,0,134,101,1
31,0,134,100,1
31,1,134,99,1
31,1,134,98,1
35,1,134,97,1
36,1,134,96,1
37,1,134,95,1
41,1,134,94,1
42,1,134,93,1
42,2,134,92,1
42,2,134,91,1
42,2,134,90,1
42,2,134,89,1
43,2,134,88,1
47,2,134,87,1
47,2,134,86,1
48,2,134,85,1
48,3,134,84,1
49,3,134,83,1
50,3,134,82,1
51,3,134,81,1
52,3,134,80,1
52,3,134,79,1
53,3,134,78,1
54,3,134,77,1
54,3,134,76,1
55,3,134,75,1
56,3,134,74,1
56,3,134,73,1
57,3,134,72,1
57,3,134,71,1
58,3,134,70,1
58,3,134,69,1
62,3,134,68,1
63,3,134,67,1
64,3,134,66,1
64,3,134,65,1
65,3,134,64,1
66,3,134,63,1
67,3,134,62,1
67,3,134,61,1
73,3,134,60,1
73,3,134,59,1
73,3,134,58,1
74,3,134,57,1
80,3,134,56,1
81,3,134,55,1
87,3,134,54,1
91,3,134,53,1
91,3,134,53,1
91,3,134,52,1
91,3,134,51,1
91,3,134,50,1
91,3,134,49,1
92,3,134,48,1
92,3,134,47,1
93,3,134,47,1
93,3,134,46,1
93,3,134,45,1
93,3,134,44,1
94,3,134,43,1
95,3,134,42,1
96,3,134,41,1
98,3,134,41,1
98,3,134,40,1
98,3,134,39,1
102,3,134,38,1
103,3,134,37,1
109,3,134,36,1
109,3,134,35,1
110,3,134,34,1
110,3,134,33,1
110,3,134,32,1
111,3,134,31,1
112,3,134,30,1
118,3,134,29,1
118,4,134,28,1
119,4,134,27,1
119,4,134,26,1
123,4,134,25,1
127,4,134,24,1
127,4,134,23,1
128,4,134,22,1
129,4,134,21,1
130,4,134,20,1
131,4,134,19,1
132,4,134,18,1
133,4,134,17,1
133,4,134,16,1
134,4,134,15,1
135,4,134,17,1
1,0,141,119,1
1,0,141,118,1
1,0,141,117,1
2,0,141,116,1
6,0,141,115,1
6,0,141,114,1
7,0,141,113,1
11,0,141,112,1
11,0,141,113,1
12,0,141,112,1
12,0,141,111,1
12,0,141,110,1
13,0,141,109,1
14,0,141,108,1
14,0,141,107,1
18,0,141,107,1
18,0,141,106,1
19,0,141,105,1
19,0,141,104,1
19,0,141,103,1
23,0,141,102,1
23,1,141,101,1
23,1,141,100,1
27,1,141,99,1
27,1,141,98,1
27,1,141,97,1
27,1,141,96,1
27,1,141,95,1
28,1,141,94,1
28,1,141,93,1
29,1,141,92,1
29,1,141,91,1
29,1,141,90,1
33,1,141,89,1
37,1,141,88,1
37,1,141,87,1
43,1,141,86,1
47,1,141,85,1
47,1,141,84,1
52,1,141,83,1
52,1,141,82,1
53,1,141,81,1
53,2,141,80,1
53,2,141,79,1
54,2,141,78,1
54,2,141,77,1
55,2,141,77,1
61,2,141,76,1
62,2,141,75,1
63,2,141,74,1
64,2,141,73,1
65,2,141,72,1
66,2,141,71,1
66,2,141,70,1
67,2,141,69,1
68,2,141,68,1
68,2,141,67,1
69,2,141,66,1
70,2,141,65,1
70,2,141,64,1
70,2,141,63,1
74,2,141,62,1
74,2,141,61,1
75,2,141,60,1
76,2,141,59,1
76,2,141,59,1
76,2,141,58,1
77,2,141,57,1
78,2,141,56,1
78,2,141,55,1
78,2,141,54,1
79,2,141,53,1
80,2,141,52,1
81,2,141,51,1
85,2,141,50,1
86,2,141,49,1
90,2,141,48,1
91,2,141,47,1
92,2,141,46,1
92,2,141,45,1
92,2,141,44,1
93,2,141,43,1
94,2,141,42,1
95,2,141,41,1
95,2,141,40,1
96,2,141,39,1
96,2,141,38,1
97,2,141,37,1
98,2,141,36,1
104,2,141,35,1
104,2,141,34,1
105,2,141,33,1
106,2,141,32,1
106,2,141,31,1
107,2,141,30,1
107,2,141,29,1
107,3,141,28,1
109,3,141,27,1
109,3,141,26,1
109,3,141,25,1
109,3,141,24,1
110,3,141,23,1
111,3,141,22,1
112,4,141,21,1
112,4,141,20,1
112,4,141,19,1
114,4,141,18,1
116,4,141,17,1
116,4,141,16,1
117,4,141,15,1
118,4,141,14,1
119,4,141,13,1
120,4,141,12,1
121,4,141,11,1
125,4,141,10,1
125,5,141,9,1
125,5,141,8,1
126,5,141,7,1
132,5,141,6,1
133,5,141,5,1
139,5,141,4,1
139,5,141,3,1
143,5,141,2,1
4,0,121,119,0
4,0,121,118,0
4,0,121,117,0
4,1,121,116,0
4,2,121,115,0
4,2,121,114,0
4,2,121,113,0
4,2,121,112,0
4,2,121,111,0
4,2,121,110,0
8,2,121,109,0
10,2,121,108,0
10,2,121,107,0
10,2,121,106,0
11,2,121,105,0
11,2,121,104,0
11,2,121,103,0
11,2,121,102,0
15,2,121,101,0
15,2,121,100,0
15,2,121,99,0
19,2,121,98,0
19,2,121,97,0
23,2,121,96,0
24,2,121,95,0
26,2,121,94,0
30,2,121,93,0
31,2,121,92,0
31,2,121,91,0
31,2,121,90,0
31,2,121,89,0
31,2,121,88,0
31,2,121,87,0
35,2,121,86,0
39,2,121,85,0
39,2,121,84,0
40,2,121,83,0
40,2,121,82,0
41,2,121,81,0
41,2,121,80,0
45,2,121,79,0
46,2,121,78,0
47,2,121,77,0
48,2,121,76,0
48,2,121,75,0
48,2,121,74,0
48,2,121,73,0
50,2,121,72,0
51,2,121,71,0
52,2,121,70,0
52,2,121,69,0
52,2,121,68,0
52,2,121,67,0
53,2,121,66,0
53,2,121,65,0
59,2,121,64,0
65,2,121,63,0
66,2,121,62,0
67,2,121,61,0
68,2,121,60,0
69,2,121,59,0
70,2,121,58,0
71,2,121,57,0
71,2,121,56,0
74,2,121,55,0
75,2,121,54,0
75,2,121,53,0
76,2,121,52,0
77,2,121,53,0
77,3,121,52,0
77,3,121,51,0
78,3,121,50,0
78,3,121,49,0
78,3,121,48,0
78,3,121,47,0
80,3,121,46,0
80,3,121,45,0
81,3,121,44,0
81,3,121,43,0
81,3,121,42,0
81,4,121,41,0
81,4,121,40,0
81,4,121,39,0
81,4,121,38,0
82,4,121,37,0
83,4,121,36,0
83,4,121,35,0
83,4,121,34,0
83,4,121,33,0
83,4,121,32,0
84,4,121,31,0
85,4,121,30,0
86,4,121,29,0
92,4,121,28,0
93,4,121,27,0
94,4,121,26,0
95,4,121,25,0
95,5,121,24,0
99,5,121,23,0
100,5,121,22,0
100,5,121,21,0
101,5,121,20,0
105,5,121,19,0
105,6,121,18,0
105,6,121,17,0
105,6,121,16,0
105,7,121,15,0
106,7,121,14,0
107,7,121,13,0
107,7,121,12,0
108,7,121,11,0
110,7,121,10,0
114,7,121,9,0
114,8,121,8,0
114,8,121,7,0
115,8,121,6,0
115,8,121,5,0
115,9,121,4,0
121,9,121,3,0
121,10,121,2,0
0,0,102,119,1
4,0,102,118,1
6,0,102,117,1
10,0,102,116,1
11,0,102,115,1
11,0,102,114,1
11,0,102,113,1
11,0,102,112,1
12,0,102,113,1
13,0,102,112,1
17,0,102,111,1
17,0,102,110,1
17,0,102,109,1
17,0,102,108,1
17,0,102,107,1
21,0,102,107,1
21,0,102,106,1
21,0,102,105,1
22,0,102,104,1
22,0,102,103,1
23,0,102,102,1
23,0,102,101,1
24,0,102,100,1
24,0,102,99,1
25,0,102,98,1
26,0,102,97,1
26,0,102,96,1
26,0,102,95,1
27,0,102,94,1
31,0,102,93,1
32,0,102,92,1
33,0,102,91,1
33,0,102,90,1
33,0,102,89,1
33,0,102,88,1
37,0,102,87,1
37,0,102,86,1
37,0,102,85,1
37,0,102,84,1
38,0,102,83,1
39,0,102,82,1
40,0,102,81,1
41,0,102,80,1
41,0,102,79,1
45,0,102,78,1
46,0,102,77,1
47,0,102,76,1
48,0,102,75,1
48,0,102,74,1
49,0,102,73,1
49,0,102,72,1
49,0,102,71,1
49,0,102,70,1
50,0,102,69,1
51,0,102,68,1
53,0,102,67,1
57,0,102,66,1
58,0,102,65,1
59,0,102,64,1
60,0,102,63,1
61,0,102,62,1
63,0,102,61,1
63,0,102,60,1
64,0,102,59,1
65,0,102,58,1
66,0,102,57,1
66,1,102,56,1
70,1,102,55,1
71,1,102,54,1
71,1,102,53,1
72,1,102,52,1
72,1,102,51,1
73,1,102,50,1
74,1,102,49,1
75,1,102,48,1
75,1,102,47,1
75,1,102,46,1
76,1,102,45,1
77,1,102,44,1
83,1,102,43,1
84,1,102,42,1
85,1,102,41,1
85,1,102,40,1
86,1,102,39,1
87,1,102,38,1
87,1,102,37,1
88,1,102,36,1
90,1,102,35,1
94,1,102,34,1
94,1,102,33,1
95,1,102,32,1
95,1,102,31,1
96,1,102,30,1
97,1,102,29,1
98,1,102,28,1
99,1,102,27,1
100,1,102,26,1
101,1,102,25,1
102,1,102,24,1
102,1,102,23,1
102,1,102,22,1
102,1,102,21,1
108,1,102,20,1
0,0,100,119,1
1,0,100,118,1
1,0,100,117,1
1,0,100,116,1
1,0,100,115,1
1,0,100,114,1
1,0,100,113,1
1,0,100,112,1
1,0,100,111,1
5,0,100,110,1
5,0,100,109,1
7,0,100,108,1
7,0,100,107,1
11,0,100,106,1
11,0,100,105,1
11,0,100,104,1
11,0,100,103,1
12,0,100,102,1
12,0,100,101,1
12,0,100,100,1
16,0,100,99,1
17,0,100,98,1
18,0,100,97,1
18,0,100,96,1
22,0,100,95,1
23,0,100,94,1
27,0,100,93,1
27,0,100,92,1
28,0,100,91,1
29,0,100,90,1
30,0,100,89,1
30,0,100,89,1
34,0,100,88,1
34,0,100,87,1
34,0,100,86,1
35,0,100,85,1
41,0,100,84,1
42,0,100,83,1
43,0,100,82,1
44,0,100,81,1
45,0,100,80,1
46,0,100,79,1
46,0,100,78,1
47,0,100,77,1
47,0,100,76,1
48,0,100,75,1
49,0,100,74,1
50,0,100,73,1
51,0,100,72,1
55,0,100,71,1
56,0,100,70,1
57,0,100,69,1
58,0,100,68,1
62,0,100,67,1
62,0,100,66,1
63,0,100,65,1
67,0,100,64,1
68,0,100,63,1
68,0,100,62,1
69,0,100,61,1
70,0,100,60,1
74,0,100,59,1
75,0,100,58,1
76,0,100,57,1
77,0,100,56,1
81,0,100,55,1
81,0,100,54,1
81,0,100,53,1
82,0,100,53,1
82,0,100,52,1
82,0,100,51,1
82,0,100,50,1
82,0,100,49,1
83,0,100,48,1
85,0,100,47,1
86,0,100,46,1
87,0,100,45,1
88,0,100,44,1
89,0,100,43,1
89,0,100,42,1
90,0,100,41,1
96,0,100,40,1
97,0,100,39,1
98,0,100,38,1
99,0,100,37,1
104,0,100,36,1
0,0,153,119,1
0,0,153,118,1
0,0,153,117,1
0,0,153,116,1
1,0,153,115,1
1,0,153,114,1
3,0,153,113,1
3,0,153,112,1
7,0,153,111,1
11,0,153,110,1
12,0,153,109,1
13,0,153,108,1
13,0,153,107,1
17,0,153,106,1
17,0,153,105,1
17,0,153,104,1
18,0,153,103,1
18,0,153,102,1
19,0,153,101,1
20,0,153,100,1
24,0,153,99,1
25,0,153,98,1
26,0,153,97,1
32,0,153,96,1
33,0,153,95,1
37,0,153,94,1
37,0,153,93,1
43,0,153,92,1
43,0,153,91,1
49,0,153,90,1
53,0,153,89,1
54,0,153,88,1
55,0,153,87,1
56,0,153,86,1
60,0,153,85,1
61,0,153,84,1
61,0,153,83,1
65,0,153,82,1
69,0,153,81,1
73,0,153,80,1
74,0,153,79,1
75,0,153,78,1
76,0,153,77,1
77,0,153,76,1
78,0,153,75,1
78,0,153,74,1
78,0,153,73,1
79,0,153,72,1
80,0,153,71,1
84,0,153,70,1
85,0,153,69,1
89,0,153,68,1
89,0,153,67,1
89,0,153,66,1
90,0,153,65,1
90,0,153,65,1
91,0,153,64,1
92,0,153,63,1
93,0,153,62,1
97,0,153,61,1
98,0,153,60,1
102,0,153,59,1
103,0,153,58,1
104,0,153,57,1
104,0,153,56,1
104,1,153,55,1
104,1,153,54,1
104,1,153,53,1
105,1,153,52,1
106,1,153,51,1
107,1,153,50,1
108,1,153,49,1
109,1,153,48,1
110,1,153,47,1
111,1,153,46,1
111,1,153,45,1
111,1,153,44,1
111,1,153,43,1
111,1,153,42,1
112,1,153,41,1
113,1,153,40,1
117,1,153,39,1
117,2,153,38,1
118,2,153,37,1
118,2,153,36,1
118,2,153,35,1
122,2,153,34,1
123,2,153,33,1
124,2,153,32,1
125,2,153,31,1
126,2,153,30,1
127,2,153,29,1
127,2,153,28,1
131,2,153,27,1
133,2,153,26,1
133,2,153,25,1
134,2,153,24,1
138,2,153,23,1
139,2,153,22,1
140,2,153,21,1
144,2,153,20,1
145,2,153,19,1
146,2,153,18,1
150,2,153,17,1
150,2,153,17,1
156,2,153,16,1
0,0,183,119,0
2,0,183,118,0
6,0,183,117,0
7,0,183,116,0
10,0,183,115,0
10,0,183,114,0
11,0,183,113,0
11,0,183,112,0
12,0,183,111,0
18,0,183,110,0
18,0,183,109,0
19,0,183,108,0
19,1,183,107,0
20,1,183,106,0
20,1,183,105,0
20,1,183,104,0
21,1,183,103,0
21,1,183,102,0
25,1,183,101,0
25,2,183,100,0
25,2,183,99,0
26,2,183,98,0
27,2,183,97,0
27,2,183,96,0
27,2,183,95,0
27,2,183,94,0
31,2,183,93,0
31,2,183,92,0
31,2,183,91,0
31,2,183,90,0
33,2,183,89,0
33,2,183,88,0
37,2,183,87,0
37,2,183,86,0
38,2,183,85,0
39,2,183,84,0
40,2,183,83,0
41,2,183,82,0
41,2,183,81,0
41,2,183,80,0
45,2,183,79,0
45,2,183,78,0
46,2,183,77,0
46,2,183,76,0
50,2,183,75,0
51,2,183,74,0
52,2,183,73,0
53,2,183,72,0
53,3,183,71,0
54,3,183,70,0
54,3,183,69,0
55,3,183,68,0
56,3,183,67,0
57,3,183,66,0
57,3,183,65,0
58,3,183,65,0
58,3,183,64,0
59,3,183,63,0
60,3,183,62,0
64,3,183,61,0
65,3,183,60,0
65,3,183,59,0
